chengshi,yijiquyu,fangzu,huxing,chaoxiang,zhuangxiu,louceng,min_time_gongjiao,min_time_zhongxue,count_zhongxue,min_time_xiaoxue,count_xiaoxue,min_time_gaoxiao,count_gaoxiao,min_time_yiyuan,count_yiyuan,min_time_jingdian,count_jingdian,min_time_kaifang,count_kaifang,min_time_xiuxian,count_xiuxian
宜昌,伍家岗,1400,2室2厅1卫,南,精装修,低层/共32层,209,1651,0,564,1,10000,0,1646,0,2546,0,1496,0,1588,0
宜昌,伍家岗,1800,1室1厅1卫,南,精装修,中层/共30层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,2800,3室1厅1卫,南北,豪华装修,高层/共7层,271,298,2,162,1,929,0,675,4,727,4,321,5,422,1
宜昌,伍家岗,2500,3室2厅1卫,南北,精装修,低层/共12层,272,482,5,560,2,486,4,335,5,590,4,256,7,701,1
宜昌,伍家岗,2000,1室1厅1卫,南北,精装修,中层/共30层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,2400,1室1厅1卫,南北,精装修,中层/共31层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,4000,3室2厅2卫,南,简单装修,高层/共29层,153,621,2,901,0,463,1,203,5,320,5,341,8,551,1
宜昌,伍家岗,1500,2室1厅1卫,南,精装修,高层/共7层,271,298,2,162,1,929,0,675,4,727,4,321,5,422,1
宜昌,伍家岗,2399,3室2厅2卫,南北,精装修,中层/共18层,292,949,0,1433,0,10000,0,369,2,623,2,825,1,825,1
宜昌,伍家岗,1200,1室1厅1卫,南北,精装修,低层/共9层,171,253,2,393,1,967,0,697,3,605,4,170,5,368,1
宜昌,伍家岗,1300,2室1厅1卫,南北,精装修,高层/共6层,271,298,2,162,1,929,0,675,4,727,4,321,5,422,1
宜昌,伍家岗,2500,4室2厅2卫,南北,精装修,高层/共7层,641,1123,0,1309,0,10000,0,478,1,639,2,734,1,2075,0
宜昌,伍家岗,2300,3室2厅1卫,东,精装修,中层/共7层,73,906,0,997,0,1121,0,691,1,376,3,376,1,1030,0
宜昌,伍家岗,1500,4室1厅4卫,南北,精装修,高层/共24层,220,383,2,30,1,10000,0,1239,0,494,3,313,3,1670,0
宜昌,伍家岗,2000,2室2厅1卫,南,暂无信息,中层/共7层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,2100,1室0厅1卫,东,暂无信息,高层/共29层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,999,2室1厅1卫,南北,暂无信息,高层/共6层,178,916,0,1008,0,1132,0,702,1,512,2,512,1,1049,0
宜昌,伍家岗,1500,3室1厅1卫,东,精装修,中层/共7层,171,253,2,393,1,967,0,697,3,605,4,170,5,368,1
宜昌,伍家岗,2400,2室1厅1卫,南北,暂无信息,中层/共8层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,1200,2室2厅1卫,南,简单装修,高层/共7层,220,473,5,552,2,477,4,283,5,538,4,204,8,649,1
宜昌,伍家岗,800,2室1厅1卫,南北,简单装修,高层/共7层,176,627,2,510,6,1266,0,451,1,246,8,115,16,309,4
宜昌,伍家岗,1500,2室2厅1卫,南,精装修,中层/共30层,209,1651,0,564,1,10000,0,1646,0,2546,0,1496,0,1588,0
宜昌,伍家岗,1300,2室1厅1卫,东,暂无信息,高层/共6层,145,622,4,822,2,412,4,207,5,463,6,79,8,574,1
宜昌,伍家岗,3200,3室2厅2卫,南北,精装修,低层/共6层,301,391,2,565,1,492,1,359,4,416,4,297,5,343,1
宜昌,伍家岗,1100,1室0厅1卫,南,精装修,低层/共11层,291,381,2,555,1,482,1,349,4,406,4,287,5,333,1
宜昌,伍家岗,1600,2室1厅1卫,南,豪华装修,高层/共33层,592,517,1,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0
宜昌,伍家岗,1800,3室2厅2卫,南,暂无信息,中层/共30层,592,517,1,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0
宜昌,伍家岗,2500,3室2厅1卫,南,精装修,高层/共32层,377,1142,0,10000,0,10000,0,10000,0,270,2,46,2,609,1
宜昌,伍家岗,1600,2室1厅1卫,南,暂无信息,中层/共7层,171,253,2,393,1,967,0,697,3,605,4,170,5,368,1
宜昌,伍家岗,3500,3室2厅2卫,北,精装修,低层/共7层,55,244,4,360,2,564,2,850,1,385,7,443,3,421,1
宜昌,伍家岗,500,1室0厅1卫,南,简单装修,高层/共8层,271,298,2,162,1,929,0,675,4,727,4,321,5,422,1
宜昌,伍家岗,4500,3室2厅2卫,南北,精装修,低层/共23层,134,415,3,265,3,1101,0,731,1,327,10,378,5,572,1
宜昌,伍家岗,2600,3室2厅2卫,南,精装修,低层/共17层,272,482,5,560,2,486,4,335,5,590,4,256,7,701,1
宜昌,伍家岗,1600,2室2厅1卫,南,精装修,中层/共7层,178,916,0,1008,0,1132,0,702,1,512,2,512,1,1049,0
宜昌,伍家岗,4000,4室2厅2卫,南,精装修,高层/共6层,301,391,2,565,1,492,1,359,4,416,4,297,5,343,1
宜昌,伍家岗,1800,2室1厅1卫,南,毛坯,中层/共8层,10000,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0
宜昌,伍家岗,1700,1室1厅1卫,南,精装修,中层/共20层,301,391,2,565,1,492,1,359,4,416,4,297,5,343,1
宜昌,伍家岗,900,2室1厅1卫,南,简单装修,高层/共7层,271,298,2,162,1,929,0,675,4,727,4,321,5,422,1
宜昌,伍家岗,2500,1室0厅1卫,南,豪华装修,低层/共26层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,2300,2室2厅2卫,南北,精装修,中层/共10层,272,482,5,560,2,486,4,335,5,590,4,256,7,701,1
宜昌,伍家岗,2500,3室2厅2卫,南北,简单装修,低层/共6层,55,244,4,360,2,564,2,850,1,385,7,443,3,421,1
宜昌,伍家岗,2500,1室1厅1卫,东,精装修,中层/共30层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,500,1室0厅1卫,南,暂无信息,低层/共7层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,500,1室0厅1卫,南,暂无信息,中层/共8层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,1850,2室2厅1卫,东南,精装修,高层/共30层,24,1701,0,10000,0,10000,0,10000,0,1543,0,1437,0,10000,0
宜昌,伍家岗,1000,1室0厅1卫,南北,简单装修,中层/共6层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,2300,1室0厅1卫,南北,豪华装修,中层/共30层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,1300,2室1厅1卫,南,精装修,低层/共11层,387,2497,0,10000,0,10000,0,10000,0,641,1,646,4,559,1
宜昌,伍家岗,1500,2室1厅1卫,南,精装修,高层/共8层,271,298,2,162,1,929,0,675,4,727,4,321,5,422,1
宜昌,伍家岗,2800,1室1厅1卫,南,精装修,高层/共30层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,350,1室0厅1卫,东,简单装修,低层/共7层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,2000,1室1厅1卫,北,豪华装修,中层/共33层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,1400,2室2厅1卫,南北,简单装修,中层/共6层,271,298,2,162,1,929,0,675,4,727,4,321,5,422,1
宜昌,伍家岗,1850,2室2厅1卫,东南,精装修,低层/共30层,24,1701,0,10000,0,10000,0,10000,0,1543,0,1437,0,10000,0
宜昌,伍家岗,5500,3室2厅2卫,南,豪华装修,中层/共24层,134,415,3,265,3,1101,0,731,1,327,10,378,5,572,1
宜昌,伍家岗,2100,1室1厅1卫,南,精装修,中层/共25层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,2000,1室1厅1卫,南,精装修,高层/共29层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,800,1室0厅1卫,南北,暂无信息,中层/共23层,292,949,0,1433,0,10000,0,369,2,623,2,825,1,825,1
宜昌,伍家岗,500,1室0厅1卫,南,暂无信息,高层/共7层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,1500,2室2厅1卫,南北,简单装修,低层/共33层,209,1651,0,564,1,10000,0,1646,0,2546,0,1496,0,1588,0
宜昌,伍家岗,1900,1室1厅1卫,南,精装修,中层/共30层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,1188,1室1厅1卫,南,精装修,高层/共28层,209,1651,0,564,1,10000,0,1646,0,2546,0,1496,0,1588,0
宜昌,伍家岗,2800,1室1厅1卫,南北,精装修,中层/共30层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,1300,2室1厅1卫,南,简单装修,高层/共6层,145,622,4,822,2,412,4,207,5,463,6,79,8,574,1
宜昌,伍家岗,1400,2室1厅1卫,南,精装修,中层/共7层,80,985,0,999,0,10000,0,966,0,471,2,793,3,1113,0
宜昌,伍家岗,2500,5室5厅2卫,南,简单装修,中层/共8层,641,1123,0,1309,0,10000,0,478,1,639,2,734,1,2075,0
宜昌,伍家岗,1400,2室1厅1卫,南北,精装修,高层/共7层,74,641,4,381,3,667,4,275,4,494,11,191,6,836,1
宜昌,伍家岗,5000,5室0厅2卫,南,精装修,低层/共18层,990,1819,0,10000,0,10000,0,10000,0,883,1,1038,0,1313,0
宜昌,伍家岗,1700,1室1厅1卫,南,精装修,中层/共22层,301,391,2,565,1,492,1,359,4,416,4,297,5,343,1
宜昌,伍家岗,1600,2室1厅1卫,南,简单装修,中层/共7层,271,298,2,162,1,929,0,675,4,727,4,321,5,422,1
宜昌,伍家岗,1500,2室2厅1卫,南,精装修,低层/共7层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,1800,3室1厅1卫,南,暂无信息,中层/共7层,233,664,4,404,4,689,4,97,3,316,11,214,5,919,0
宜昌,伍家岗,450,1室0厅0卫,南,暂无信息,地下/共1层,291,381,2,555,1,482,1,349,4,406,4,287,5,333,1
宜昌,伍家岗,800,1室0厅1卫,南,暂无信息,低层/共7层,171,253,2,393,1,967,0,697,3,605,4,170,5,368,1
宜昌,伍家岗,1300,2室2厅1卫,南,简单装修,高层/共8层,10000,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0
宜昌,伍家岗,1800,2室2厅1卫,南,暂无信息,低层/共7层,271,298,2,162,1,929,0,675,4,727,4,321,5,422,1
宜昌,伍家岗,3200,3室2厅2卫,南北,暂无信息,中层/共6层,301,391,2,565,1,492,1,359,4,416,4,297,5,343,1
宜昌,伍家岗,1700,2室2厅1卫,南,简单装修,低层/共6层,387,2497,0,10000,0,10000,0,10000,0,641,1,646,4,559,1
宜昌,伍家岗,1200,2室1厅1卫,南北,简单装修,高层/共6层,220,473,5,552,2,477,4,283,5,538,4,204,8,649,1
宜昌,伍家岗,1800,3室2厅2卫,南北,简单装修,中层/共11层,387,2497,0,10000,0,10000,0,10000,0,641,1,646,4,559,1
宜昌,伍家岗,600,1室0厅1卫,东,简单装修,共1层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,2500,3室2厅1卫,南,精装修,中层/共8层,45,731,6,471,3,663,4,365,4,584,10,281,6,807,1
宜昌,伍家岗,850,1室0厅1卫,南北,简单装修,共4层,271,298,2,162,1,929,0,675,4,727,4,321,5,422,1
宜昌,伍家岗,5000,3室2厅2卫,南北,豪华装修,高层/共17层,134,415,3,265,3,1101,0,731,1,327,10,378,5,572,1
宜昌,伍家岗,800,1室0厅1卫,南北,暂无信息,中层/共23层,292,949,0,1433,0,10000,0,369,2,623,2,825,1,825,1
宜昌,伍家岗,2800,4室2厅2卫,南北,简单装修,低层/共11层,292,949,0,1433,0,10000,0,369,2,623,2,825,1,825,1
宜昌,伍家岗,1050,3室2厅1卫,南,毛坯,中层/共11层,387,2497,0,10000,0,10000,0,10000,0,641,1,646,4,559,1
宜昌,伍家岗,1850,2室2厅1卫,南,暂无信息,高层/共30层,24,1701,0,10000,0,10000,0,10000,0,1543,0,1437,0,10000,0
宜昌,伍家岗,2200,3室2厅1卫,东,暂无信息,中层/共8层,171,253,2,393,1,967,0,697,3,605,4,170,5,368,1
宜昌,伍家岗,2299,3室2厅1卫,南北,精装修,中层/共6层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,6500,4室3厅3卫,南北,豪华装修,共3层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,850,1室1厅1卫,南北,精装修,高层/共6层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,4500,3室2厅2卫,南,精装修,共3层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,2200,2室2厅1卫,南,精装修,共3层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,2380,3室2厅2卫,南北,精装修,低层/共11层,292,949,0,1433,0,10000,0,369,2,623,2,825,1,825,1
宜昌,伍家岗,1600,2室2厅1卫,南北,精装修,中层/共7层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,1000,1室0厅1卫,南北,精装修,高层/共6层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,15000,4室2厅2卫,南北,精装修,共3层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,999,1室1厅1卫,南北,精装修,高层/共6层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,9900,1室1厅1卫,南,精装修,共3层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,2500,3室2厅2卫,南北,精装修,共3层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,800,1室1厅1卫,南北,精装修,高层/共7层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,1500,2室2厅1卫,南北,精装修,中层/共6层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,1400,2室2厅1卫,南北,暂无信息,低层/共8层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,8000,4室3厅2卫,南北,豪华装修,共3层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,2500,3室2厅2卫,西南,精装修,中层/共7层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,2300,3室2厅1卫,南,精装修,中层/共7层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,2300,3室2厅1卫,南北,精装修,中层/共6层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,10000,5室2厅3卫,南,精装修,共4层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,1800,2室2厅1卫,南,精装修,高层/共30层,24,1701,0,10000,0,10000,0,10000,0,1543,0,1437,0,10000,0
宜昌,伍家岗,1200,3室2厅2卫,东南,简单装修,中层/共7层,218,10000,0,407,1,10000,0,706,1,315,4,408,3,10000,0
宜昌,伍家岗,999,1室1厅1卫,南北,精装修,高层/共6层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,2300,3室2厅1卫,南,精装修,中层/共7层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,2200,3室2厅2卫,南北,精装修,中层/共6层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,8000,5室3厅4卫,南,豪华装修,共4层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,2500,3室2厅1卫,南北,精装修,中层/共7层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,15000,6室3厅3卫,南,精装修,共3层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,2300,3室2厅1卫,南,精装修,中层/共6层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,700,1室0厅1卫,南,精装修,中层/共28层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,600,1室1厅1卫,南,简单装修,共4层,218,10000,0,407,1,10000,0,706,1,315,4,408,3,10000,0
宜昌,伍家岗,600,1室1厅1卫,南,简单装修,共4层,218,10000,0,407,1,10000,0,706,1,315,4,408,3,10000,0
宜昌,伍家岗,1000,1室0厅1卫,西,精装修,高层/共6层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,1500,2室2厅1卫,南,精装修,高层/共6层,533,10000,0,1065,0,10000,0,10000,0,974,0,1067,0,10000,0
宜昌,伍家岗,750,1室1厅1卫,南,简单装修,中层/共7层,227,490,2,266,1,10000,0,10000,0,738,3,183,3,1850,0
宜昌,伍家岗,4500,3室2厅3卫,南,豪华装修,共3层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,4500,3室2厅2卫,南,精装修,共3层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,2500,3室2厅2卫,南,精装修,高层/共7层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,1200,2室1厅1卫,南,精装修,高层/共6层,218,10000,0,407,1,10000,0,706,1,315,4,408,3,10000,0
宜昌,伍家岗,7999,4室2厅3卫,南北,豪华装修,共3层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,850,1室1厅1卫,南北,精装修,高层/共7层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,2300,3室2厅1卫,南北,精装修,中层/共6层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,13500,6室3厅3卫,南,简单装修,共3层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,15000,6室3厅3卫,南,简单装修,共2层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,999,1室1厅1卫,南北,简单装修,高层/共7层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,1000,1室1厅1卫,南北,精装修,中层/共7层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,700,1室0厅1卫,东,精装修,中层/共32层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,700,1室0厅1卫,南,精装修,中层/共28层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,13500,6室3厅3卫,南,简单装修,共3层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,2300,3室2厅1卫,南北,精装修,中层/共6层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,900,1室1厅1卫,南北,精装修,高层/共7层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,850,1室1厅1卫,南北,精装修,高层/共7层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,4800,4室2厅2卫,南北,精装修,高层/共6层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,7999,4室2厅2卫,南,豪华装修,共2层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,7800,5室3厅4卫,南,豪华装修,共2层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,8000,5室3厅3卫,南北,豪华装修,共2层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,1400,3室2厅1卫,南,简单装修,中层/共6层,212,231,3,513,1,10000,0,450,2,447,3,595,1,393,1
宜昌,伍家岗,1100,2室1厅1卫,南北,简单装修,中层/共7层,218,10000,0,407,1,10000,0,706,1,315,4,408,3,10000,0
宜昌,伍家岗,10000,5室3厅3卫,南,豪华装修,共3层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,1800,3室2厅1卫,南北,精装修,中层/共28层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,2500,3室2厅2卫,南,精装修,高层/共7层,55,244,4,360,2,564,2,850,1,385,7,443,3,421,1
宜昌,伍家岗,1600,2室2厅1卫,南,精装修,中层/共12层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,1400,2室2厅1卫,南北,简单装修,高层/共7层,212,231,3,513,1,10000,0,450,2,447,3,595,1,393,1
宜昌,伍家岗,15000,6室3厅3卫,南北,精装修,共3层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,1200,3室2厅1卫,东南,简单装修,中层/共6层,212,231,3,513,1,10000,0,450,2,447,3,595,1,393,1
宜昌,伍家岗,999,1室1厅1卫,南北,精装修,高层/共6层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,1000,1室1厅1卫,南北,精装修,低层/共28层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,950,2室1厅1卫,东南,简单装修,低层/共7层,218,10000,0,407,1,10000,0,706,1,315,4,408,3,10000,0
宜昌,伍家岗,15000,6室3厅3卫,南,精装修,共3层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,999,1室1厅1卫,南,精装修,高层/共7层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,9800,6室3厅3卫,南,暂无信息,共3层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,1600,2室2厅1卫,南,精装修,中层/共7层,114,630,2,763,1,10000,0,1074,0,465,1,637,4,738,1
宜昌,伍家岗,1280,1室1厅1卫,南,暂无信息,高层/共7层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,14988,6室3厅3卫,南,精装修,共3层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,1199,1室1厅1卫,南,暂无信息,高层/共7层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,999,1室1厅1卫,南,暂无信息,高层/共7层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,1199,1室0厅1卫,南,精装修,高层/共7层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,1199,1室0厅1卫,南,精装修,高层/共7层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,15000,6室3厅3卫,南,精装修,共3层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,1199,1室1厅1卫,南,精装修,高层/共7层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,2100,3室2厅2卫,南北,精装修,中层/共6层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,999,1室1厅1卫,南,暂无信息,高层/共7层,172,819,2,1101,0,10000,0,617,1,144,2,958,0,575,1
宜昌,伍家岗,2000,2室1厅1卫,南北,精装修,低层/共30层,349,1432,0,1572,0,10000,0,1341,0,978,0,978,0,957,0
宜昌,伍家岗,2099,2室2厅2卫,南北,精装修,高层/共22层,349,1432,0,1572,0,10000,0,1341,0,978,0,978,0,957,0
宜昌,伍家岗,700,1室1厅1卫,南,精装修,低层/共7层,114,630,2,763,1,10000,0,1074,0,465,1,637,4,738,1
宜昌,伍家岗,2299,2室2厅1卫,南北,精装修,中层/共14层,349,1432,0,1572,0,10000,0,1341,0,978,0,978,0,957,0
宜昌,伍家岗,2600,3室2厅1卫,南,暂无信息,高层/共12层,252,247,4,222,3,760,1,577,1,128,9,639,6,283,1
宜昌,伍家岗,2500,2室2厅1卫,南北,精装修,低层/共14层,349,1432,0,1572,0,10000,0,1341,0,978,0,978,0,957,0
宜昌,伍家岗,1800,2室1厅1卫,南北,精装修,低层/共6层,114,630,2,763,1,10000,0,1074,0,465,1,637,4,738,1
宜昌,伍家岗,2100,2室1厅1卫,南北,精装修,高层/共33层,349,1432,0,1572,0,10000,0,1341,0,978,0,978,0,957,0
宜昌,伍家岗,2200,2室2厅1卫,南,精装修,低层/共30层,349,1432,0,1572,0,10000,0,1341,0,978,0,978,0,957,0
宜昌,伍家岗,2400,2室1厅1卫,南北,精装修,低层/共28层,349,1432,0,1572,0,10000,0,1341,0,978,0,978,0,957,0
宜昌,伍家岗,1700,3室2厅2卫,南,简单装修,中层/共11层,652,10000,0,332,1,10000,0,1449,0,630,2,723,2,10000,0
宜昌,伍家岗,2300,2室2厅1卫,南北,豪华装修,中层/共32层,349,1432,0,1572,0,10000,0,1341,0,978,0,978,0,957,0
宜昌,伍家岗,2199,2室1厅1卫,南,精装修,中层/共14层,349,1432,0,1572,0,10000,0,1341,0,978,0,978,0,957,0
宜昌,伍家岗,2500,3室2厅1卫,南北,精装修,低层/共7层,114,630,2,763,1,10000,0,1074,0,465,1,637,4,738,1
宜昌,伍家岗,1280,2室1厅1卫,南,简单装修,高层/共7层,114,630,2,763,1,10000,0,1074,0,465,1,637,4,738,1
宜昌,伍家岗,2599,2室2厅1卫,南,精装修,中层/共30层,349,1432,0,1572,0,10000,0,1341,0,978,0,978,0,957,0
宜昌,伍家岗,2199,2室2厅1卫,南北,精装修,高层/共22层,349,1432,0,1572,0,10000,0,1341,0,978,0,978,0,957,0
宜昌,伍家岗,1600,2室2厅1卫,东西,精装修,高层/共8层,114,630,2,763,1,10000,0,1074,0,465,1,637,4,738,1
宜昌,伍家岗,1600,2室2厅1卫,南北,简单装修,中层/共7层,114,630,2,763,1,10000,0,1074,0,465,1,637,4,738,1
宜昌,伍家岗,1300,1室1厅1卫,南北,精装修,高层/共7层,114,630,2,763,1,10000,0,1074,0,465,1,637,4,738,1
