chengshi,yijiquyu,fangzu,mianji,huxing,chaoxiang,zhuangxiu,louceng,xiaoqumingcheng,bd_lat,bd_lon,wgs_lat,wgs_lon,gcj_lon,gcj_lat,amaplonlat
宜昌,伍家岗,1600,58㎡,2室1厅1卫,南北,精装修,高层/共6层,建设新村,30.43011579897457,111.77115282165738,30.426903266743526,111.75881515229955,111.76459359253394,30.424349662095103,"111.76459359253394,30.424349662095103"
宜昌,伍家岗,2300,128㎡,3室2厅1卫,南北,精装修,低层/共33层,温馨家园,30.64739124551626,111.38114710653134,30.643461258768944,111.36881534035298,111.37469734235479,30.64114626998401,"111.37469734235479,30.64114626998401"
宜昌,伍家岗,1400,40㎡,1室1厅1卫,南北,简单装修,低层/共12层,自由空间,30.697733568134915,111.30795362273108,30.694488772765936,111.29568571419566,111.30138101460031,30.692071800477656,"111.30138101460031,30.692071800477656"
宜昌,伍家岗,1500,80㎡,2室1厅1卫,南,精装修,中层/共24层,东城花园,30.659317175266672,111.38150804568525,30.655388608144893,111.36918270072916,111.37506643303753,30.65307919331027,"111.37506643303753,30.65307919331027"
宜昌,伍家岗,1600,85㎡,2室2厅1卫,东南,精装修,中层/共30层,温馨家园,30.64739124551626,111.38114710653134,30.643461258768944,111.36881534035298,111.37469734235479,30.64114626998401,"111.37469734235479,30.64114626998401"
宜昌,伍家岗,1000,30㎡,1室1厅1卫,南,精装修,高层/共13层,北山花园,30.696539968366967,111.31109122421634,30.693281879715705,111.29881764990625,111.30452107251624,30.69086959414319,"111.30452107251624,30.69086959414319"
宜昌,伍家岗,800,25㎡,1室0厅1卫,南,精装修,低层/共32层,御江一品,30.691393849421644,111.30440396850841,30.688156541586846,111.29214547631588,111.29783118824793,30.68573089617463,"111.29783118824793,30.68573089617463"
宜昌,伍家岗,1300,80㎡,2室2厅1卫,南北,精装修,低层/共11层,金龙景苑,30.66791239858227,111.34554609137375,30.664121883536353,111.33329189553307,111.33908997715224,30.661760570982487,"111.33908997715224,30.661760570982487"
宜昌,伍家岗,1000,65㎡,1室1厅1卫,北,精装修,中层/共28层,东城花园,30.659317175266672,111.38150804568525,30.655388608144893,111.36918270072916,111.37506643303753,30.65307919331027,"111.37506643303753,30.65307919331027"
宜昌,伍家岗,2200,95㎡,3室1厅1卫,南北,精装修,低层/共20层,长楹观邸,30.695161584685962,111.34049447033838,30.69145588715757,111.328246646469,111.33403284847866,30.68909754599608,"111.33403284847866,30.68909754599608"
宜昌,伍家岗,1400,65㎡,2室2厅1卫,西南,精装修,中层/共7层,杨岔路交警宿舍,0,0,-0.00600417360719818,-0.00650455831441379,-0.00650455831441379,-0.00600417360719818,"-0.00650455831441379,-0.00600417360719818"
宜昌,伍家岗,1450,52㎡,1室1厅1卫,南北,精装修,中层/共30层,运河名都,30.688877440314865,111.3230756078555,30.685492671960336,111.31079832408732,111.31653406001797,30.68309826552135,"111.31653406001797,30.68309826552135"
宜昌,伍家岗,2000,123㎡,3室2厅2卫,东南,简单装修,高层/共11层,温馨家园,30.64739124551626,111.38114710653134,30.643461258768944,111.36881534035298,111.37469734235479,30.64114626998401,"111.37469734235479,30.64114626998401"
宜昌,西陵,1700,83㎡,2室2厅1卫,东,精装修,高层/共30层,山水缘,30.737807890542044,111.35008199521585,30.7339066085853,111.3378142502211,111.34363099703764,30.73158678214037,"111.34363099703764,30.73158678214037"
宜昌,伍家岗,3700,130㎡,3室2厅2卫,南北,精装修,高层/共16层,水岸绿洲,30.686936207312794,111.32140628672632,30.683576627623612,111.30912717810338,111.31485803399178,30.68117822466225,"111.31485803399178,30.68117822466225"
宜昌,伍家岗,1600,85㎡,2室2厅1卫,南北,精装修,中层/共11层,金龙景苑,30.66791239858227,111.34554609137375,30.664121883536353,111.33329189553307,111.33908997715224,30.661760570982487,"111.33908997715224,30.661760570982487"
宜昌,伍家岗,800,30㎡,1室0厅1卫,东,精装修,中层/共18层,北山花园,30.696539968366967,111.31109122421634,30.693281879715705,111.29881764990625,111.30452107251624,30.69086959414319,"111.30452107251624,30.69086959414319"
宜昌,伍家岗,1700,125㎡,3室2厅2卫,南,简单装修,中层/共11层,金龙景苑,30.66791239858227,111.34554609137375,30.664121883536353,111.33329189553307,111.33908997715224,30.661760570982487,"111.33908997715224,30.661760570982487"
宜昌,伍家岗,1500,58㎡,1室1厅1卫,南北,精装修,中层/共32层,运河名都,30.688877440314865,111.3230756078555,30.685492671960336,111.31079832408732,111.31653406001797,30.68309826552135,"111.31653406001797,30.68309826552135"
宜昌,伍家岗,2600,90㎡,2室2厅1卫,南北,精装修,低层/共28层,月星国际城,30.683493474976935,111.33522078818096,30.67989387963035,111.32295986747307,111.32872992142482,30.67752004252296,"111.32872992142482,30.67752004252296"
宜昌,伍家岗,1600,75㎡,3室1厅1卫,南北,精装修,低层/共7层,北山坡消防5号楼,0,0,-0.00600417360719818,-0.00650455831441379,-0.00650455831441379,-0.00600417360719818,"-0.00650455831441379,-0.00600417360719818"
宜昌,伍家岗,1500,42㎡,1室1厅1卫,南北,精装修,低层/共26层,运河名都,30.688877440314865,111.3230756078555,30.685492671960336,111.31079832408732,111.31653406001797,30.68309826552135,"111.31653406001797,30.68309826552135"
宜昌,伍家岗,1400,90㎡,2室1厅1卫,南北,简单装修,中层/共8层,建设新村,30.43011579897457,111.77115282165738,30.426903266743526,111.75881515229955,111.76459359253394,30.424349662095103,"111.76459359253394,30.424349662095103"
宜昌,伍家岗,1700,210㎡,2室1厅1卫,南北,精装修,中层/共7层,工人新村,30.695839949131,111.30823946354435,30.69259517859929,111.29597117680352,111.3016670549173,30.69017778644386,"111.3016670549173,30.69017778644386"
宜昌,伍家岗,1500,40㎡,1室1厅1卫,东西,精装修,中层/共19层,运河名都,30.688877440314865,111.3230756078555,30.685492671960336,111.31079832408732,111.31653406001797,30.68309826552135,"111.31653406001797,30.68309826552135"
宜昌,伍家岗,1800,95㎡,3室2厅2卫,南北,精装修,中层/共23层,长楹观邸,30.695161584685962,111.34049447033838,30.69145588715757,111.328246646469,111.33403284847866,30.68909754599608,"111.33403284847866,30.68909754599608"
宜昌,伍家岗,1300,55㎡,2室1厅1卫,南,简单装修,中层/共7层,隆中路小区,30.69555650858729,111.30114743137364,30.69231136837169,111.28890018059485,111.29457822962013,30.689882680655483,"111.29457822962013,30.689882680655483"
宜昌,伍家岗,1000,30㎡,1室1厅1卫,南北,精装修,低层/共6层,北山坡消防5号楼,0,0,-0.00600417360719818,-0.00650455831441379,-0.00650455831441379,-0.00600417360719818,"-0.00650455831441379,-0.00600417360719818"
宜昌,伍家岗,500,22㎡,1室0厅1卫,南,简单装修,共3层,杨岔路交警宿舍,0,0,-0.00600417360719818,-0.00650455831441379,-0.00650455831441379,-0.00600417360719818,"-0.00650455831441379,-0.00600417360719818"
宜昌,伍家岗,1800,80㎡,2室2厅1卫,南,精装修,高层/共30层,旭日升小区,30.69658988636657,111.34275101377946,30.69284121207404,111.33050713938965,111.33629988553196,30.690487818316438,"111.33629988553196,30.690487818316438"
宜昌,伍家岗,800,20㎡,1室0厅1卫,东,精装修,高层/共32层,运河名都,30.688877440314865,111.3230756078555,30.685492671960336,111.31079832408732,111.31653406001797,30.68309826552135,"111.31653406001797,30.68309826552135"
宜昌,伍家岗,1888,80㎡,2室1厅1卫,南北,精装修,中层/共8层,CBD商务中心,30.712645049609268,111.29603831878563,30.709361370019863,111.2838045893345,111.28947208622705,30.706933492717223,"111.28947208622705,30.706933492717223"
宜昌,伍家岗,1600,72㎡,2室1厅2卫,南北,精装修,低层/共17层,阳光公寓,30.719038697382015,111.33220194268414,30.71547792714536,111.31992382454034,111.32568825448283,30.713115120780095,"111.32568825448283,30.713115120780095"
宜昌,伍家岗,600,20㎡,1室1厅1卫,东,暂无信息,高层/共6层,云霞小区,30.73579843183958,111.32833994763564,30.732296143855937,111.31603754699907,111.32179228355893,30.729934207657834,"111.32179228355893,30.729934207657834"
宜昌,伍家岗,1600,86㎡,2室1厅1卫,南,精装修,中层/共6层,旭东馨苑,30.687860283548538,111.33638490229133,30.684236724885476,111.32412811659609,111.3299019039708,30.681867134763348,"111.3299019039708,30.681867134763348"
宜昌,伍家岗,1900,69㎡,1室1厅1卫,南,精装修,中层/共17层,锦绣泽园,30.727922839215992,111.30493908910071,30.72466238494631,111.29265514391165,111.29834529275604,30.722255084985076,"111.29834529275604,30.722255084985076"
宜昌,伍家岗,800,120㎡,1室0厅1卫,南,精装修,中层/共8层,隆中后岭,30.69614590249659,111.29986698669971,30.69289546916273,111.28762467066711,111.29329969277653,30.6904651644058,"111.29329969277653,30.6904651644058"
宜昌,伍家岗,1700,80㎡,3室1厅1卫,南,简单装修,中层/共6层,金桥市场,0,0,-0.00600417360719818,-0.00650455831441379,-0.00650455831441379,-0.00600417360719818,"-0.00650455831441379,-0.00600417360719818"
宜昌,伍家岗,1000,60㎡,2室1厅1卫,南北,简单装修,中层/共7层,温馨岛小区,30.689839695900513,111.31796505797868,30.68652362943903,111.305685884319,111.31140738682971,30.684120286339564,"111.31140738682971,30.684120286339564"
宜昌,伍家岗,1000,28㎡,1室0厅1卫,南北,精装修,高层/共32层,运河名都,30.688877440314865,111.3230756078555,30.685492671960336,111.31079832408732,111.31653406001797,30.68309826552135,"111.31653406001797,30.68309826552135"
宜昌,伍家岗,1500,90㎡,2室2厅1卫,南北,精装修,中层/共18层,伍欣景苑,30.655797568938983,111.37239258035329,30.651798685554233,111.36010522186295,111.36597036941204,30.649476545340402,"111.36597036941204,30.649476545340402"
宜昌,伍家岗,4970,210㎡,1室1厅1卫,南,精装修,高层/共30层,北山坡消防5号楼,0,0,-0.00600417360719818,-0.00650455831441379,-0.00650455831441379,-0.00600417360719818,"-0.00650455831441379,-0.00600417360719818"
宜昌,伍家岗,1300,50㎡,1室1厅1卫,南北,精装修,中层/共12层,自由空间,30.697733568134915,111.30795362273108,30.694488772765936,111.29568571419566,111.30138101460031,30.692071800477656,"111.30138101460031,30.692071800477656"
宜昌,伍家岗,5000,115㎡,2室1厅1卫,南,豪华装修,高层/共30层,御江一品,30.691393849421644,111.30440396850841,30.688156541586846,111.29214547631588,111.29783118824793,30.68573089617463,"111.29783118824793,30.68573089617463"
宜昌,伍家岗,1400,75㎡,2室2厅1卫,南,豪华装修,低层/共25层,东城花园,30.659317175266672,111.38150804568525,30.655388608144893,111.36918270072916,111.37506643303753,30.65307919331027,"111.37506643303753,30.65307919331027"
宜昌,伍家岗,1000,70㎡,2室2厅1卫,南北,简单装修,中层/共7层,时运市场,30.67506551323265,111.33142931011498,30.671540523662742,111.31915558825663,111.32491398066574,30.669155573486645,"111.32491398066574,30.669155573486645"
宜昌,伍家岗,5500,158㎡,3室2厅2卫,南北,精装修,高层/共25层,御江一品,30.691393849421644,111.30440396850841,30.688156541586846,111.29214547631588,111.29783118824793,30.68573089617463,"111.29783118824793,30.68573089617463"
宜昌,伍家岗,1800,75㎡,2室1厅1卫,南,简单装修,中层/共8层,桥兴小区,30.6995970289795,111.3087845553278,30.69634849454965,111.29651445308498,111.30221207139324,30.69393377258254,"111.30221207139324,30.69393377258254"
宜昌,伍家岗,800,25㎡,1室0厅1卫,东,精装修,中层/共33层,御江一品,30.691393849421644,111.30440396850841,30.688156541586846,111.29214547631588,111.29783118824793,30.68573089617463,"111.29783118824793,30.68573089617463"
宜昌,伍家岗,800,30㎡,1室0厅1卫,南北,精装修,共5层,工人新村,30.695839949131,111.30823946354435,30.69259517859929,111.29597117680352,111.3016670549173,30.69017778644386,"111.3016670549173,30.69017778644386"
宜昌,伍家岗,900,20㎡,1室0厅1卫,南北,精装修,高层/共8层,乡镇企业局小区,30.69808733659672,111.30757983780839,30.69484340953848,111.29531270851399,111.30100707350002,30.692425991169628,"111.30100707350002,30.692425991169628"
宜昌,伍家岗,1300,35㎡,1室1厅1卫,南北,精装修,中层/共34层,御江一品,30.691393849421644,111.30440396850841,30.688156541586846,111.29214547631588,111.29783118824793,30.68573089617463,"111.29783118824793,30.68573089617463"
宜昌,伍家岗,1300,37㎡,1室1厅1卫,南北,精装修,低层/共27层,运河名都,30.688877440314865,111.3230756078555,30.685492671960336,111.31079832408732,111.31653406001797,30.68309826552135,"111.31653406001797,30.68309826552135"
宜昌,伍家岗,600,30㎡,1室1厅1卫,南,简单装修,低层/共7层,中心人民医院家属区,30.6906378932999,111.3133800168252,30.687366595669218,111.30110336222826,111.30681239692902,30.684955487758646,"111.30681239692902,30.684955487758646"
宜昌,伍家岗,1600,88㎡,3室2厅1卫,东南,精装修,中层/共7层,八一桂花苑,30.651390849907056,111.35785799720185,30.64743324102988,111.34559737308722,111.3514273271469,30.645086740149246,"111.3514273271469,30.645086740149246"
宜昌,伍家岗,600,15㎡,1室0厅1卫,南北,简单装修,高层/共8层,旭沐小区,30.65496071335537,111.36705089646875,30.65095404151929,111.3547792628925,111.36063226906906,30.64862387095302,"111.36063226906906,30.64862387095302"
宜昌,伍家岗,1500,70㎡,2室1厅1卫,南,精装修,高层/共30层,温馨家园,30.64739124551626,111.38114710653134,30.643461258768944,111.36881534035298,111.37469734235479,30.64114626998401,"111.37469734235479,30.64114626998401"
宜昌,伍家岗,1500,88㎡,2室2厅1卫,南北,精装修,中层/共10层,胜利四路34号小区,30.699581866110186,111.30827499961204,30.696335125953187,111.29600596613173,111.30170225797366,30.693919553999297,"111.30170225797366,30.693919553999297"
宜昌,伍家岗,1700,80㎡,2室1厅1卫,南北,精装修,中层/共7层,工人新村,30.695839949131,111.30823946354435,30.69259517859929,111.29597117680352,111.3016670549173,30.69017778644386,"111.3016670549173,30.69017778644386"
宜昌,伍家岗,1800,115㎡,3室2厅1卫,南北,简单装修,中层/共7层,夷陵大道163号小区,30.690825698917017,111.30991875586473,30.687576337306332,111.29764691845531,111.30334674923391,30.685159395160323,"111.30334674923391,30.685159395160323"
宜昌,伍家岗,1500,88㎡,3室2厅1卫,南,简单装修,低层/共7层,中心人民医院家属区,30.6906378932999,111.3133800168252,30.687366595669218,111.30110336222826,111.30681239692902,30.684955487758646,"111.30681239692902,30.684955487758646"
宜昌,伍家岗,2300,62㎡,2室2厅1卫,南北,精装修,低层/共32层,御江一品,30.691393849421644,111.30440396850841,30.688156541586846,111.29214547631588,111.29783118824793,30.68573089617463,"111.29783118824793,30.68573089617463"
宜昌,伍家岗,1500,81㎡,2室2厅1卫,南北,精装修,中层/共8层,胜利四路34号小区,30.699581866110186,111.30827499961204,30.696335125953187,111.29600596613173,111.30170225797366,30.693919553999297,"111.30170225797366,30.693919553999297"
宜昌,伍家岗,1700,60㎡,2室0厅0卫,南,精装修,中层/共16层,自由空间,30.697733568134915,111.30795362273108,30.694488772765936,111.29568571419566,111.30138101460031,30.692071800477656,"111.30138101460031,30.692071800477656"
宜昌,伍家岗,800,158㎡,1室0厅0卫,南,精装修,中层/共32层,御江一品,30.691393849421644,111.30440396850841,30.688156541586846,111.29214547631588,111.29783118824793,30.68573089617463,"111.29783118824793,30.68573089617463"
宜昌,伍家岗,500,25㎡,1室0厅1卫,东,简单装修,低层/共7层,北山坡消防5号楼,0,0,-0.00600417360719818,-0.00650455831441379,-0.00650455831441379,-0.00600417360719818,"-0.00650455831441379,-0.00600417360719818"
宜昌,伍家岗,1400,50㎡,2室1厅1卫,南北,精装修,中层/共11层,自由空间,30.697733568134915,111.30795362273108,30.694488772765936,111.29568571419566,111.30138101460031,30.692071800477656,"111.30138101460031,30.692071800477656"
宜昌,伍家岗,1700,95㎡,2室1厅1卫,南北,精装修,中层/共8层,隆中路小区,30.69555650858729,111.30114743137364,30.69231136837169,111.28890018059485,111.29457822962013,30.689882680655483,"111.29457822962013,30.689882680655483"
