zongjia,quwei,mianji,shi,ting,wei,chaoxiang,zhuangxiu,louceng,min_time_gongjiao,min_time_zhongxue,count_zhongxue,min_time_xiaoxue,count_xiaoxue,count_gaoxiao,count_yiyuan,min_time_jingdian,count_jingdian,min_time_kaifang,count_kaifang,count_xiuxian
39,1,100,3,2,1,2,3,2,8,686,3,414,3,0,2,325,7,120,10,5
58,1,107,3,2,1,2,3,3,460,1180,0,499,3,0,1,623,3,664,4,2
55,1,107,3,2,1,2,1,3,405,420,3,332,1,0,1,566,4,456,3,0
67,1,130,2,2,2,2,3,2,228,762,1,1880,0,0,1,190,1,1198,0,0
51,1,92,2,2,1,2,1,3,272,876,1,556,2,0,0,541,3,621,5,1
24,1,85,2,2,1,2,3,3,137,377,4,414,2,0,1,419,7,382,10,3
79,1,115,3,2,2,2,3,2,272,876,1,556,2,0,0,541,3,621,5,1
43,1,120,1,0,0,2,3,3,137,377,4,414,2,0,1,419,7,382,10,3
68,1,106,3,2,1,2,1,2,272,876,1,556,2,0,0,541,3,621,5,1
82,1,125,3,2,1,2,4,3,312,1039,0,451,1,0,0,465,3,274,7,3
39,1,90,3,2,1,2,3,2,15,397,3,709,2,0,2,684,1,112,5,2
38,1,75,2,1,1,2,3,1,286,770,3,337,2,0,1,273,5,279,8,3
46,1,115,3,2,2,2,3,1,2,1036,0,725,3,0,1,469,6,371,10,4
56,1,92,2,2,1,2,3,1,272,876,1,556,2,0,0,541,3,621,5,1
76,1,140,3,2,2,2,3,3,316,541,3,718,1,0,1,401,1,364,5,0
41,1,90,3,2,1,2,3,3,205,847,2,365,3,0,1,358,3,352,9,2
46,1,108,3,2,1,2,3,2,152,802,2,997,0,0,1,442,3,331,7,0
32,1,50,1,1,1,2,2,2,124,282,7,346,2,0,1,316,7,34,11,3
75,1,133,3,2,2,2,4,1,202,465,1,693,1,0,0,363,1,484,4,0
80,1,160,4,2,2,2,3,2,312,1039,0,451,1,0,0,465,3,274,7,3
86,1,127,3,2,2,2,3,2,316,541,3,718,1,0,1,401,1,364,5,0
38,1,123,3,2,2,2,1,2,15,684,2,604,2,0,2,195,7,34,10,5
63,1,107,3,2,1,2,3,2,405,420,3,332,1,0,1,566,4,456,3,0
45,1,80,2,2,1,2,3,2,108,356,2,1317,0,1,0,64,1,941,0,0
41,1,120,4,2,1,2,3,1,15,397,3,709,2,0,2,684,1,112,5,2
58,1,86,2,2,1,2,3,3,312,1039,0,451,1,0,0,465,3,274,7,3
35,1,90,2,2,1,2,3,2,232,687,3,283,2,0,1,160,7,161,11,4
62,1,92,2,2,1,2,3,3,272,876,1,556,2,0,0,541,3,621,5,1
65,1,133,3,2,2,2,4,1,108,356,2,1317,0,1,0,64,1,941,0,0
42,1,126,3,2,2,2,2,2,47,71,3,646,1,0,1,558,4,208,12,5
63,1,107,3,2,1,2,3,2,405,420,3,332,1,0,1,566,4,456,3,0
72,1,125,3,2,1,2,3,2,132,489,3,499,4,0,3,0,6,35,11,4
55,1,115,3,2,2,2,3,1,312,1039,0,451,1,0,0,465,3,274,7,3
38,1,102,3,2,1,2,3,3,8,686,3,414,3,0,2,325,7,120,10,5
36,1,95,3,2,1,2,3,2,234,1155,0,1398,0,0,0,305,2,354,7,0
46,1,99,3,2,1,2,3,3,75,537,1,1341,0,0,1,203,1,1286,0,0
35,1,72,2,2,1,2,3,3,8,686,3,414,3,0,2,325,7,120,10,5
40,1,100,3,2,1,2,3,3,47,71,3,646,1,0,1,558,4,208,12,5
41,1,87,2,2,1,2,3,2,75,537,1,1341,0,0,1,203,1,1286,0,0
43,1,102,3,2,1,2,3,1,185,598,3,408,1,0,2,702,3,315,6,2
44,1,120,3,2,1,2,3,2,15,684,2,604,2,0,2,195,7,34,10,5
68,1,107,3,2,1,2,3,3,405,420,3,332,1,0,1,566,4,456,3,0
36,1,90,3,2,1,2,3,2,137,377,4,414,2,0,1,419,7,382,10,3
31,1,100,2,2,1,2,2,2,137,377,4,414,2,0,1,419,7,382,10,3
35,1,72,2,2,1,2,3,3,2,1036,0,725,3,0,1,469,6,371,10,4
37,1,118,3,2,1,2,3,3,37,833,1,823,1,0,1,268,2,466,7,0
49,1,115,3,2,1,2,3,2,137,377,4,414,2,0,1,419,7,382,10,3
85,1,117,3,2,2,2,3,1,272,876,1,556,2,0,0,541,3,621,5,1
25,1,75,2,2,1,2,2,2,130,491,3,497,4,0,3,2,6,33,11,4
45,1,80,2,2,1,2,3,2,108,356,2,1317,0,1,0,64,1,941,0,0
48,1,103,2,2,1,2,3,1,419,862,1,1098,0,0,0,677,2,502,4,0
75,1,128,4,2,2,2,3,1,312,1039,0,451,1,0,0,465,3,274,7,3
48,1,97,3,2,1,2,3,2,15,397,3,709,2,0,2,684,1,112,5,2
24,1,80,2,2,1,2,3,3,15,684,2,604,2,0,2,195,7,34,10,5
55,1,93,3,2,1,2,3,1,312,1039,0,451,1,0,0,465,3,274,7,3
39,1,100,2,2,1,2,3,3,111,876,1,381,1,0,2,473,4,591,7,2
53,1,150,3,2,2,2,3,1,137,377,4,414,2,0,1,419,7,382,10,3
31,1,76,2,2,1,2,2,2,323,685,3,224,2,0,1,232,7,141,11,4
78,1,128,3,2,2,2,3,2,312,1039,0,451,1,0,0,465,3,274,7,3
56,1,103,3,2,2,2,1,2,316,541,3,718,1,0,1,401,1,364,5,0
39,1,96,2,2,1,2,2,2,75,537,1,1341,0,0,1,203,1,1286,0,0
54,1,94,2,2,1,2,3,1,312,1039,0,451,1,0,0,465,3,274,7,3
38,1,100,3,2,1,2,3,3,8,686,3,414,3,0,2,325,7,120,10,5
42,1,102,3,2,1,2,2,2,132,489,3,499,4,0,3,0,6,35,11,4
42,1,100,2,2,1,2,1,1,234,1155,0,1398,0,0,0,305,2,354,7,0
73,1,132,3,2,2,2,3,3,316,541,3,718,1,0,1,401,1,364,5,0
50,1,180,4,2,2,2,3,3,143,1409,0,152,3,0,1,699,2,839,3,0
38,1,117,3,2,2,2,2,1,19,33,1,782,1,0,2,357,5,526,3,3
63,1,89,2,2,1,2,3,3,312,1039,0,451,1,0,0,465,3,274,7,3
78,1,118,3,2,1,2,3,1,460,1180,0,499,3,0,1,623,3,664,4,2
63,1,127,3,2,2,2,1,2,316,541,3,718,1,0,1,401,1,364,5,0
51,1,103,2,2,2,2,1,3,312,1039,0,451,1,0,0,465,3,274,7,3
38,1,86,2,2,1,2,1,2,228,762,1,1880,0,0,1,190,1,1198,0,0
83,1,128,3,2,2,2,3,2,316,541,3,718,1,0,1,401,1,364,5,0
78,1,132,3,2,2,2,3,3,405,420,3,332,1,0,1,566,4,456,3,0
38,1,100,3,2,1,2,3,3,132,489,3,499,4,0,3,0,6,35,11,4
31,1,75,2,2,1,2,3,1,111,876,1,381,1,0,2,473,4,591,7,2
46,1,140,4,2,2,2,3,1,111,876,1,381,1,0,2,473,4,591,7,2
59,1,138,3,2,2,2,3,2,167,775,2,381,1,0,2,286,3,292,9,2
56,1,78,3,2,1,2,3,2,312,1039,0,451,1,0,0,465,3,274,7,3
56,1,108,3,2,1,2,3,2,75,537,1,1341,0,0,1,203,1,1286,0,0
28,1,76,2,2,1,2,3,3,56,237,4,444,2,0,1,508,8,179,12,5
39,1,90,3,1,1,2,3,1,205,847,2,365,3,0,1,358,3,352,9,2
26,1,75,2,2,1,2,3,2,176,1011,0,1219,0,0,0,973,0,2297,0,0
65,1,130,3,2,2,2,3,2,228,762,1,1880,0,0,1,190,1,1198,0,0
39,1,89,3,2,1,2,1,2,108,356,2,1317,0,1,0,64,1,941,0,0
51,1,78,2,2,1,2,3,3,312,1039,0,451,1,0,0,465,3,274,7,3
55,1,180,6,3,2,2,2,1,713,572,1,1279,0,0,0,638,1,313,1,0
56,1,92,2,2,1,2,3,1,272,876,1,556,2,0,0,541,3,621,5,1
52,1,92,2,2,1,2,1,3,272,876,1,556,2,0,0,541,3,621,5,1
36,1,87,2,2,1,2,3,2,8,686,3,414,3,0,2,325,7,120,10,5
49,1,140,3,2,2,2,3,2,205,847,2,365,3,0,1,358,3,352,9,2
56,1,92,2,2,1,2,3,1,272,876,1,556,2,0,0,541,3,621,5,1
65,1,133,4,2,2,2,3,3,460,1180,0,499,3,0,1,623,3,664,4,2
83,1,130,3,2,2,2,3,2,272,876,1,556,2,0,0,541,3,621,5,1
53,1,92,2,2,1,2,1,3,272,876,1,556,2,0,0,541,3,621,5,1
85,1,121,3,2,2,2,4,2,312,1039,0,451,1,0,0,465,3,274,7,3
45,1,90,3,2,2,2,3,1,111,876,1,381,1,0,2,473,4,591,7,2
47,1,133,3,2,2,2,2,3,236,944,0,1180,0,0,0,718,3,236,5,0
48,1,102,3,2,1,1,3,1,75,537,1,1341,0,0,1,203,1,1286,0,0
42,1,100,2,2,1,2,1,1,234,1155,0,1398,0,0,0,305,2,354,7,0
73,1,132,3,2,2,2,3,3,316,541,3,718,1,0,1,401,1,364,5,0
35,1,90,2,2,1,2,3,3,194,596,3,298,2,0,1,137,7,13,10,5
26,1,66,2,1,1,2,3,1,473,375,1,1009,0,0,0,383,2,71,2,0
46,1,116,3,2,1,2,3,1,2,1036,0,725,3,0,1,469,6,371,10,4
38,1,100,3,2,1,2,3,2,205,847,2,365,3,0,1,358,3,352,9,2
36,1,95,3,2,1,2,3,3,234,1155,0,1398,0,0,0,305,2,354,7,0
42,1,90,3,2,1,2,3,1,19,33,1,782,1,0,2,357,5,526,3,3
33,1,110,2,2,1,2,2,3,108,758,2,1026,0,0,1,551,3,321,7,0
38,1,82,2,2,1,2,3,2,416,589,1,635,1,0,0,486,3,559,5,0
46,1,116,3,2,2,2,3,1,143,1409,0,152,3,0,1,699,2,839,3,0
78,1,123,3,2,2,2,3,3,312,1039,0,451,1,0,0,465,3,274,7,3
38,1,84,3,2,1,2,2,1,15,397,3,709,2,0,2,684,1,112,5,2
30,1,96,2,2,1,2,2,3,617,871,1,506,1,0,1,644,4,829,2,3
35,1,90,2,2,1,1,3,3,194,596,3,298,2,0,1,137,7,13,10,5
36,1,90,3,2,1,2,3,3,132,489,3,499,4,0,3,0,6,35,11,4
46,1,100,3,2,1,2,3,2,152,802,2,997,0,0,1,442,3,331,7,0
43,1,110,2,2,1,2,3,1,210,1337,0,479,3,0,1,153,2,984,0,0
36,1,80,2,2,1,1,3,2,1,507,3,235,2,0,2,213,7,100,12,5
62,1,130,3,2,2,2,3,1,286,770,3,337,2,0,1,273,5,279,8,3
36,1,85,3,2,1,2,3,3,132,489,3,499,4,0,3,0,6,35,11,4
66,1,129,3,2,2,2,1,2,150,61,4,452,2,0,2,430,7,395,8,3
55,1,100,2,2,1,2,3,3,234,1155,0,1398,0,0,0,305,2,354,7,0
62,1,126,3,2,1,2,3,1,286,770,3,337,2,0,1,273,5,279,8,3
38,1,80,2,2,1,2,3,1,140,380,4,410,2,0,1,415,7,386,10,3
26,1,78,2,1,1,2,2,1,617,871,1,506,1,0,1,644,4,829,2,3
36,1,103,3,2,2,2,2,1,8,686,3,414,3,0,2,325,7,120,10,5
86,1,123,3,2,2,2,3,2,316,541,3,718,1,0,1,401,1,364,5,0
79,1,111,4,2,1,2,4,1,312,1039,0,451,1,0,0,465,3,274,7,3
26,1,80,2,2,1,2,3,2,176,1011,0,1219,0,0,0,973,0,2297,0,0
37,1,86,2,2,1,2,3,2,132,489,3,499,4,0,3,0,6,35,11,4
49,1,103,3,2,1,2,3,1,312,1039,0,451,1,0,0,465,3,274,7,3
40,1,100,3,2,1,2,3,1,19,33,1,782,1,0,2,357,5,526,3,3
42,1,96,3,2,1,2,3,1,111,876,1,381,1,0,2,473,4,591,7,2
42,1,105,3,2,2,2,1,1,228,762,1,1880,0,0,1,190,1,1198,0,0
46,1,108,3,2,1,2,3,2,15,397,3,709,2,0,2,684,1,112,5,2
49,1,91,2,2,1,2,1,3,272,876,1,556,2,0,0,541,3,621,5,1
39,1,88,2,2,1,2,1,3,228,762,1,1880,0,0,1,190,1,1198,0,0
50,1,105,2,2,1,2,3,2,419,862,1,1098,0,0,0,677,2,502,4,0
60,1,102,2,2,1,2,3,1,419,862,1,1098,0,0,0,677,2,502,4,0
97,1,252,5,3,3,2,3,2,419,862,1,1098,0,0,0,677,2,502,4,0
35,1,96,2,2,1,2,1,1,84,361,2,1290,0,1,0,324,1,1266,0,0
60,1,133,3,2,2,2,1,3,202,465,1,693,1,0,0,363,1,484,4,0
37,1,110,4,2,1,2,2,1,15,397,3,709,2,0,2,684,1,112,5,2
59,1,127,3,2,2,2,3,1,286,770,3,337,2,0,1,273,5,279,8,3
43,1,90,3,2,1,2,3,1,226,489,3,507,2,0,2,800,4,204,6,1
68,1,108,4,2,1,2,3,2,312,1039,0,451,1,0,0,465,3,274,7,3
53,1,93,2,2,1,2,3,1,312,1039,0,451,1,0,0,465,3,274,7,3
42,1,96,3,2,1,2,3,1,111,876,1,381,1,0,2,473,4,591,7,2
60,1,92,2,2,1,2,3,2,272,876,1,556,2,0,0,541,3,621,5,1
26,1,70,2,2,1,2,3,1,15,684,2,604,2,0,2,195,7,34,10,5
76,1,128,3,2,2,2,3,1,312,1039,0,451,1,0,0,465,3,274,7,3
58,1,100,3,2,1,2,3,2,150,61,4,452,2,0,2,430,7,395,8,3
46,1,100,3,2,1,2,3,2,185,598,3,408,1,0,2,702,3,315,6,2
59,1,128,3,2,2,2,3,1,286,770,3,337,2,0,1,273,5,279,8,3
86,1,123,3,2,2,2,4,2,316,541,3,718,1,0,1,401,1,364,5,0
98,1,200,5,4,3,2,3,3,312,1039,0,451,1,0,0,465,3,274,7,3
70,1,116,3,2,1,2,2,2,506,918,0,1086,0,0,1,530,1,693,7,0
48,1,69,2,2,1,2,3,3,150,61,4,452,2,0,2,430,7,395,8,3
80,1,128,3,2,2,2,3,1,316,541,3,718,1,0,1,401,1,364,5,0
46,1,130,3,2,1,2,3,2,617,871,1,506,1,0,1,644,4,829,2,3
43,1,115,3,2,1,2,3,3,15,397,3,709,2,0,2,684,1,112,5,2
43,1,100,3,2,1,2,3,2,185,598,3,408,1,0,2,702,3,315,6,2
41,1,83,3,2,1,2,3,3,131,281,4,706,2,0,2,764,2,109,7,2
59,1,92,2,2,1,2,3,2,272,876,1,556,2,0,0,541,3,621,5,1
62,1,98,2,2,1,2,3,2,316,541,3,718,1,0,1,401,1,364,5,0
48,1,135,3,2,2,2,3,2,15,397,3,709,2,0,2,684,1,112,5,2
43,1,100,3,2,1,2,3,1,244,507,3,489,2,0,2,782,4,222,6,2
51,1,72,2,2,1,2,3,2,312,1039,0,451,1,0,0,465,3,274,7,3
26,1,66,2,2,1,2,3,1,473,375,1,1009,0,0,0,383,2,71,2,0
49,1,114,3,2,1,2,1,2,75,537,1,1341,0,0,1,203,1,1286,0,0
48,1,80,2,2,1,2,3,2,234,1155,0,1398,0,0,0,305,2,354,7,0
38,1,100,3,2,1,2,3,3,132,489,3,499,4,0,3,0,6,35,11,4
38,1,100,3,2,1,2,3,3,132,489,3,499,4,0,3,0,6,35,11,4
86,1,120,3,2,2,2,3,2,312,1039,0,451,1,0,0,465,3,274,7,3
39,1,88,3,2,1,2,3,2,286,770,3,337,2,0,1,273,5,279,8,3
59,1,92,2,2,1,2,3,1,272,876,1,556,2,0,0,541,3,621,5,1
33,1,88,2,2,1,2,2,2,15,684,2,604,2,0,2,195,7,34,10,5
45,1,108,3,2,1,2,1,2,202,465,1,693,1,0,0,363,1,484,4,0
70,1,108,3,2,1,2,3,3,405,420,3,332,1,0,1,566,4,456,3,0
53,1,110,3,2,2,2,3,1,312,1039,0,451,1,0,0,465,3,274,7,3
48,1,97,3,2,1,2,3,2,47,71,3,646,1,0,1,558,4,208,12,5
37,1,100,3,2,1,2,3,1,69,426,4,161,2,0,2,147,8,69,12,5
37,1,100,3,2,1,2,3,2,8,686,3,414,3,0,2,325,7,120,10,5
75,1,111,3,2,2,2,3,2,506,918,0,1086,0,0,1,530,1,693,7,0
46,1,87,3,2,1,2,1,3,312,1039,0,451,1,0,0,465,3,274,7,3
42,1,97,3,2,1,1,3,1,617,871,1,506,1,0,1,644,4,829,2,3
26,1,80,2,1,1,2,2,1,185,598,3,408,1,0,2,702,3,315,6,2
58,1,107,3,2,1,2,1,3,405,420,3,332,1,0,1,566,4,456,3,0
42,1,96,3,2,1,2,3,1,19,33,1,782,1,0,2,357,5,526,3,3
48,1,115,3,2,1,2,3,3,2,1036,0,725,3,0,1,469,6,371,10,4
43,1,90,3,2,1,2,3,2,205,847,2,365,3,0,1,358,3,352,9,2
42,1,118,3,2,1,2,2,2,111,876,1,381,1,0,2,473,4,591,7,2
75,1,110,3,2,2,2,3,2,312,1039,0,451,1,0,0,465,3,274,7,3
38,1,88,2,2,1,2,3,2,75,537,1,1341,0,0,1,203,1,1286,0,0
38,1,100,3,2,1,2,3,2,132,489,3,499,4,0,3,0,6,35,11,4
48,1,118,3,2,1,2,3,3,2,1036,0,725,3,0,1,469,6,371,10,4
48,1,118,3,2,1,2,3,3,2,1036,0,725,3,0,1,469,6,371,10,4
38,1,91,2,2,1,2,1,2,228,762,1,1880,0,0,1,190,1,1198,0,0
79,1,127,3,2,2,2,3,2,405,420,3,332,1,0,1,566,4,456,3,0
28,1,75,2,2,1,2,3,1,19,33,1,782,1,0,2,357,5,526,3,3
46,1,130,3,2,1,2,3,2,37,833,1,823,1,0,1,268,2,466,7,0
72,1,144,3,2,2,2,3,1,419,862,1,1098,0,0,0,677,2,502,4,0
28,1,90,2,2,1,2,3,1,8,686,3,414,3,0,2,325,7,120,10,5
52,1,113,3,2,2,2,2,1,8,686,3,414,3,0,2,325,7,120,10,5
37,1,90,3,2,1,2,3,2,8,686,3,414,3,0,2,325,7,120,10,5
48,1,100,3,2,1,2,3,2,15,397,3,709,2,0,2,684,1,112,5,2
37,1,75,3,2,1,2,3,1,8,686,3,414,3,0,2,325,7,120,10,5
32,1,102,2,2,1,2,2,3,2,1036,0,725,3,0,1,469,6,371,10,4
13,1,40,1,1,1,2,3,3,244,507,3,489,2,0,2,782,4,222,6,2
62,1,98,2,2,1,2,3,2,316,541,3,718,1,0,1,401,1,364,5,0
35,1,90,2,2,1,2,3,3,194,596,3,298,2,0,1,137,7,13,10,5
44,1,120,3,2,1,2,3,2,473,375,1,1009,0,0,0,383,2,71,2,0
39,1,83,3,1,1,2,3,2,111,876,1,381,1,0,2,473,4,591,7,2
60,1,100,3,2,1,2,3,2,316,541,3,718,1,0,1,401,1,364,5,0
75,1,110,3,2,2,2,3,1,312,1039,0,451,1,0,0,465,3,274,7,3
60,1,102,2,2,1,2,3,1,419,862,1,1098,0,0,0,677,2,502,4,0
51,1,101,2,2,2,2,1,3,312,1039,0,451,1,0,0,465,3,274,7,3
53,1,108,2,2,2,2,3,2,416,589,1,635,1,0,0,486,3,559,5,0
88,1,125,3,2,2,2,3,2,316,541,3,718,1,0,1,401,1,364,5,0
43,1,117,3,2,1,2,3,3,15,397,3,709,2,0,2,684,1,112,5,2
57,1,86,3,2,1,2,3,1,150,61,4,452,2,0,2,430,7,395,8,3
46,1,108,3,3,1,2,3,3,143,1409,0,152,3,0,1,699,2,839,3,0
75,1,110,3,2,2,2,3,2,312,1039,0,451,1,0,0,465,3,274,7,3
39,1,83,3,1,1,2,3,2,132,489,3,499,4,0,3,0,6,35,11,4
38,1,100,3,2,1,2,3,3,8,686,3,414,3,0,2,325,7,120,10,5
37,1,90,3,2,1,2,3,1,137,377,4,414,2,0,1,419,7,382,10,3
45,1,130,3,2,1,2,3,2,617,871,1,506,1,0,1,644,4,829,2,3
56,1,137,3,2,2,2,3,3,419,862,1,1098,0,0,0,677,2,502,4,0
56,1,86,3,2,1,2,3,3,150,61,4,452,2,0,2,430,7,395,8,3
46,1,120,3,2,2,2,3,1,2,1036,0,725,3,0,1,469,6,371,10,4
58,1,78,3,2,1,2,3,2,312,1039,0,451,1,0,0,465,3,274,7,3
29,1,90,2,2,1,2,3,3,226,489,3,507,2,0,2,800,4,204,6,1
76,1,127,3,2,2,2,3,1,312,1039,0,451,1,0,0,465,3,274,7,3
43,1,98,3,2,1,2,3,2,416,589,1,635,1,0,0,486,3,559,5,0
54,1,106,3,2,2,2,3,2,460,1180,0,499,3,0,1,623,3,664,4,2
64,1,129,3,2,2,2,1,2,202,465,1,693,1,0,0,363,1,484,4,0
75,1,111,3,2,2,2,3,1,312,1039,0,451,1,0,0,465,3,274,7,3
50,1,105,2,2,1,2,3,1,419,862,1,1098,0,0,0,677,2,502,4,0
42,1,100,3,2,1,2,3,1,244,507,3,489,2,0,2,782,4,222,6,2
35,1,90,2,2,1,2,3,2,15,397,3,709,2,0,2,684,1,112,5,2
59,1,98,2,2,1,2,3,1,272,876,1,556,2,0,0,541,3,621,5,1
35,1,90,3,2,1,2,3,1,15,684,2,604,2,0,2,195,7,34,10,5
46,1,116,3,2,1,2,3,1,2,1036,0,725,3,0,1,469,6,371,10,4
46,1,112,3,2,1,2,3,1,2,1036,0,725,3,0,1,469,6,371,10,4
68,1,119,3,2,2,2,3,3,419,862,1,1098,0,0,0,677,2,502,4,0
46,1,95,2,2,1,2,3,1,15,397,3,709,2,0,2,684,1,112,5,2
66,1,150,3,2,2,2,3,1,236,944,0,1180,0,0,0,718,3,236,5,0
55,1,108,3,2,2,2,2,1,312,1039,0,451,1,0,0,465,3,274,7,3
43,1,102,3,2,1,2,3,1,226,489,3,507,2,0,2,800,4,204,6,1
46,1,108,3,2,1,2,3,2,234,1155,0,1398,0,0,0,305,2,354,7,0
37,1,100,3,2,1,2,3,1,132,489,3,499,4,0,3,0,6,35,11,4
71,1,104,3,2,1,2,3,2,272,876,1,556,2,0,0,541,3,621,5,1
41,1,95,3,2,1,2,3,3,47,71,3,646,1,0,1,558,4,208,12,5
35,1,85,2,2,1,2,3,3,194,596,3,298,2,0,1,137,7,13,10,5
99,1,156,3,2,2,2,3,3,312,1039,0,451,1,0,0,465,3,274,7,3
67,1,108,4,2,1,2,3,2,312,1039,0,451,1,0,0,465,3,274,7,3
39,1,95,3,2,1,2,3,3,230,754,1,832,1,0,1,227,3,370,7,0
46,1,135,4,2,1,2,3,1,167,775,2,381,1,0,2,286,3,292,9,2
36,1,115,3,2,1,2,2,2,731,590,1,1297,0,0,0,656,1,322,1,0
43,1,102,3,2,1,2,3,1,226,489,3,507,2,0,2,800,4,204,6,1
35,1,75,2,2,1,2,3,2,140,380,4,410,2,0,1,415,7,386,10,3
59,1,92,2,2,1,2,3,2,272,876,1,556,2,0,0,541,3,621,5,1
63,1,146,3,2,2,2,3,1,185,598,3,408,1,0,2,702,3,315,6,2
37,1,85,3,1,1,2,3,1,2,1036,0,725,3,0,1,469,6,371,10,4
49,1,115,3,2,1,2,3,2,137,377,4,414,2,0,1,419,7,382,10,3
108,1,251,5,3,3,2,3,2,419,862,1,1098,0,0,0,677,2,502,4,0
72,1,168,4,2,2,2,3,3,419,862,1,1098,0,0,0,677,2,502,4,0
26,1,66,2,1,1,2,3,1,424,764,1,719,1,0,1,173,2,412,1,0
68,1,108,3,2,1,2,3,2,312,1039,0,451,1,0,0,465,3,274,7,3
58,1,95,2,2,1,2,3,3,272,876,1,556,2,0,0,541,3,621,5,1
60,1,108,2,2,2,2,3,3,47,578,3,306,2,0,3,292,7,73,11,5
29,1,45,1,1,1,2,3,1,150,61,4,452,2,0,2,430,7,395,8,3
55,1,107,3,2,1,2,1,3,405,420,3,332,1,0,1,566,4,456,3,0
58,1,120,4,2,2,2,1,3,316,541,3,718,1,0,1,401,1,364,5,0
26,1,66,2,1,1,2,3,1,28,555,1,534,2,0,2,87,7,197,10,5
37,1,80,2,2,1,2,3,1,8,686,3,414,3,0,2,325,7,120,10,5
43,1,76,2,2,1,2,3,1,150,61,4,452,2,0,2,430,7,395,8,3
41,1,96,3,2,1,2,3,3,47,71,3,646,1,0,1,558,4,208,12,5
56,1,95,2,2,1,2,3,1,272,876,1,556,2,0,0,541,3,621,5,1
48,1,116,3,2,2,2,3,2,47,71,3,646,1,0,1,558,4,208,12,5
38,1,84,3,2,1,2,2,1,234,1155,0,1398,0,0,0,305,2,354,7,0
25,1,91,3,1,1,2,2,1,111,876,1,381,1,0,2,473,4,591,7,2
79,1,130,3,2,2,2,3,1,272,876,1,556,2,0,0,541,3,621,5,1
46,1,100,3,2,1,2,3,2,244,507,3,489,2,0,2,782,4,222,6,2
97,1,251,5,3,3,2,3,2,419,862,1,1098,0,0,0,677,2,502,4,0
41,1,100,3,2,1,2,3,2,473,375,1,1009,0,0,0,383,2,71,2,0
55,1,113,3,2,1,2,4,2,75,537,1,1341,0,0,1,203,1,1286,0,0
25,1,86,2,2,1,2,2,1,176,1011,0,1219,0,0,0,973,0,2297,0,0
38,1,87,2,1,1,2,2,2,506,918,0,1086,0,0,1,530,1,693,7,0
46,1,132,4,2,2,2,3,1,111,876,1,381,1,0,2,473,4,591,7,2
71,1,139,3,2,2,2,3,2,99,859,1,269,3,0,1,284,7,477,8,3
38,1,108,3,2,1,2,2,1,473,375,1,1009,0,0,0,383,2,71,2,0
43,1,113,3,2,1,2,3,1,617,871,1,506,1,0,1,644,4,829,2,3
78,1,129,3,2,2,2,3,1,272,876,1,556,2,0,0,541,3,621,5,1
38,1,120,3,2,1,2,2,3,185,598,3,408,1,0,2,702,3,315,6,2
43,1,76,2,2,1,2,3,1,150,61,4,452,2,0,2,430,7,395,8,3
37,1,90,3,2,1,2,3,1,69,426,4,161,2,0,2,147,8,69,12,5
36,1,100,3,2,1,2,2,2,137,377,4,414,2,0,1,419,7,382,10,3
49,1,81,2,2,1,1,3,2,316,541,3,718,1,0,1,401,1,364,5,0
56,1,137,3,2,2,2,3,3,419,862,1,1098,0,0,0,677,2,502,4,0
53,1,114,3,2,2,2,3,3,419,862,1,1098,0,0,0,677,2,502,4,0
55,1,97,2,2,2,2,3,2,312,1039,0,451,1,0,0,465,3,274,7,3
37,1,100,3,2,1,2,3,1,15,397,3,709,2,0,2,684,1,112,5,2
66,1,140,3,2,2,2,3,2,99,859,1,269,3,0,1,284,7,477,8,3
78,1,137,3,2,2,2,3,2,312,1039,0,451,1,0,0,465,3,274,7,3
51,1,101,3,2,1,2,3,1,75,537,1,1341,0,0,1,203,1,1286,0,0
38,1,100,3,2,1,2,3,1,132,489,3,499,4,0,3,0,6,35,11,4
39,1,100,3,2,1,2,3,2,131,281,4,706,2,0,2,764,2,109,7,2
39,1,90,3,2,1,2,1,2,108,356,2,1317,0,1,0,64,1,941,0,0
42,1,100,3,2,1,2,3,1,132,489,3,499,4,0,3,0,6,35,11,4
46,1,100,3,2,1,2,3,2,185,598,3,408,1,0,2,702,3,315,6,2
75,1,110,3,2,2,2,4,2,312,1039,0,451,1,0,0,465,3,274,7,3
76,1,126,3,2,2,2,3,1,312,1039,0,451,1,0,0,465,3,274,7,3
72,1,106,3,2,1,2,3,2,272,876,1,556,2,0,0,541,3,621,5,1
68,1,108,3,2,1,2,3,3,405,420,3,332,1,0,1,566,4,456,3,0
43,1,120,3,2,2,2,3,3,69,426,4,161,2,0,2,147,8,69,12,5
63,1,107,3,2,1,2,3,2,405,420,3,332,1,0,1,566,4,456,3,0
79,1,129,3,2,2,2,3,1,272,876,1,556,2,0,0,541,3,621,5,1
83,1,128,3,2,2,2,4,2,316,541,3,718,1,0,1,401,1,364,5,0
46,1,100,3,2,1,2,3,2,185,598,3,408,1,0,2,702,3,315,6,2
62,1,133,3,2,1,2,3,1,419,862,1,1098,0,0,0,677,2,502,4,0
68,1,108,3,2,1,2,3,3,405,420,3,332,1,0,1,566,4,456,3,0
43,1,120,3,2,2,2,3,3,69,426,4,161,2,0,2,147,8,69,12,5
79,1,129,3,2,2,2,3,1,272,876,1,556,2,0,0,541,3,621,5,1
52,1,110,3,2,2,2,3,2,312,1039,0,451,1,0,0,465,3,274,7,3
