zongjia,quwei,mianji,shi,ting,wei,chaoxiang,zhuangxiu,louceng,min_time_gongjiao,min_time_zhongxue,count_zhongxue,min_time_xiaoxue,count_xiaoxue,count_gaoxiao,count_yiyuan,min_time_jingdian,count_jingdian,min_time_kaifang,count_kaifang,count_xiuxian
1800,1,88,2,2,2,1,3,2,258,256,3,344,2,0,2,566,2,236,15,0
2500,1,123,3,2,2,2,3,1,258,256,3,344,2,0,2,566,2,236,15,0
2300,1,95,2,2,1,2,3,3,258,256,3,344,2,0,2,566,2,236,15,0
2700,1,110,3,2,1,2,3,1,298,1084,0,349,2,0,2,132,1,498,8,0
2500,1,125,3,2,2,2,3,2,258,256,3,344,2,0,2,566,2,236,15,0
1800,1,80,2,2,1,2,3,2,258,256,3,344,2,0,2,566,2,236,15,0
4100,1,200,5,2,2,2,3,1,258,256,3,344,2,0,2,566,2,236,15,0
2500,1,123,3,2,2,2,3,2,258,256,3,344,2,0,2,566,2,236,15,0
500,1,30,1,1,1,2,2,1,172,1121,0,769,1,0,1,853,1,533,3,0
1800,1,70,2,1,1,2,2,1,298,1084,0,349,2,0,2,132,1,498,8,0
950,1,96,3,3,2,2,3,2,258,256,3,344,2,0,2,566,2,236,15,0
1200,1,75,2,1,1,2,3,2,258,256,3,344,2,0,2,566,2,236,15,0
900,1,94,2,1,1,2,2,2,52,124,1,496,2,0,1,253,2,450,1,0
2500,1,123,3,2,1,2,3,2,258,256,3,344,2,0,2,566,2,236,15,0
1100,1,45,1,1,1,2,3,1,425,1077,0,976,0,0,1,706,2,414,4,0
800,1,68,2,2,1,2,3,1,431,1616,0,762,2,0,1,203,3,203,1,0
1000,1,42,1,1,1,2,3,2,425,1077,0,976,0,0,1,706,2,414,4,0
1600,1,110,3,2,1,2,3,1,444,1355,0,811,1,0,1,558,3,692,2,0
1200,1,45,1,1,1,2,3,2,425,1077,0,976,0,0,1,706,2,414,4,0
1500,1,100,2,2,1,2,3,3,349,1055,0,900,1,0,1,631,1,392,4,0
1200,1,40,1,1,1,2,3,2,425,1077,0,976,0,0,1,706,2,414,4,0
1200,1,44,1,1,1,2,3,2,425,1077,0,976,0,0,1,706,2,414,4,0
1100,1,48,1,1,1,1,3,1,425,1077,0,976,0,0,1,706,2,414,4,0
1700,1,75,2,1,1,2,3,1,425,1077,0,976,0,0,1,706,2,414,4,0
1200,1,70,2,1,1,2,3,1,425,1077,0,976,0,0,1,706,2,414,4,0
1200,1,44,1,1,1,2,3,2,425,1077,0,976,0,0,1,706,2,414,4,0
1350,1,60,2,1,1,2,3,2,425,1077,0,976,0,0,1,706,2,414,4,0
1200,1,45,1,1,1,1,3,1,425,1077,0,976,0,0,1,706,2,414,4,0
1600,1,80,2,2,1,2,3,2,191,1263,0,503,2,0,1,258,3,615,2,0
1800,1,75,2,2,1,2,3,1,425,1077,0,976,0,0,1,706,2,414,4,0
1100,1,47,1,1,1,1,3,1,425,1077,0,976,0,0,1,706,2,414,4,0
1200,1,51,1,2,1,2,3,3,425,1077,0,976,0,0,1,706,2,414,4,0
1200,1,52,1,1,1,2,3,3,425,1077,0,976,0,0,1,706,2,414,4,0
1600,1,80,2,2,1,2,3,3,191,1263,0,503,2,0,1,258,3,615,2,0
1300,1,55,2,1,1,1,2,1,425,1077,0,976,0,0,1,706,2,414,4,0
1300,1,52,2,1,1,2,3,3,425,1077,0,976,0,0,1,706,2,414,4,0
1100,1,40,1,1,1,2,3,3,425,1077,0,976,0,0,1,706,2,414,4,0
1500,1,80,2,2,1,2,3,3,73,693,1,391,3,0,3,375,3,0,12,0
1500,1,88,2,2,1,1,3,3,73,693,1,391,3,0,3,375,3,0,12,0
1500,1,80,2,2,1,2,3,3,73,693,1,391,3,0,3,375,3,0,12,0
1500,1,80,2,2,1,2,3,3,73,693,1,391,3,0,3,375,3,0,12,0
1500,1,75,2,2,1,2,3,3,73,693,1,391,3,0,3,375,3,0,12,0
1500,1,88,2,2,1,1,3,3,73,693,1,391,3,0,3,375,3,0,12,0
1800,1,118,3,2,1,2,3,3,73,693,1,391,3,0,3,375,3,0,12,0
1500,1,73,2,1,1,1,1,3,73,693,1,391,3,0,3,375,3,0,12,0
1800,1,108,3,2,1,2,3,3,73,693,1,391,3,0,3,375,3,0,12,0
800,1,86,2,2,1,2,3,1,522,433,4,611,3,0,0,827,2,442,10,0
800,1,86,3,2,2,1,3,1,522,433,4,611,3,0,0,827,2,442,10,0
1600,1,73,2,1,1,1,3,3,73,693,1,391,3,0,3,375,3,0,12,0
1500,1,73,2,1,1,1,1,3,73,693,1,391,3,0,3,375,3,0,12,0
900,1,94,2,1,1,2,2,2,52,124,1,496,2,0,1,253,2,450,1,0
1080,1,45,1,1,1,2,3,1,428,1342,0,851,1,0,0,608,3,648,2,0
800,1,68,2,2,1,2,3,1,431,1616,0,762,2,0,1,203,3,203,1,0
500,1,20,1,1,1,2,2,1,298,1084,0,349,2,0,2,132,1,498,8,0
1000,1,155,4,2,2,2,1,1,386,1163,0,1119,0,0,1,321,6,560,1,0
1600,1,98,2,1,1,1,3,2,49,1221,0,1110,0,0,1,65,2,573,5,0
600,1,60,1,1,1,2,3,1,314,1096,0,1087,0,0,0,1092,0,652,1,0
780,1,30,1,1,1,2,3,1,428,1342,0,851,1,0,0,608,3,648,2,0
2300,1,90,2,2,1,2,3,2,150,392,2,383,3,0,0,173,5,422,3,0
1080,1,45,1,1,1,2,3,1,428,1342,0,851,1,0,0,608,3,648,2,0
1500,1,90,2,2,1,2,4,2,394,1193,0,711,1,0,0,216,5,537,5,0
1500,1,86,2,2,1,2,3,1,150,392,2,383,3,0,0,173,5,422,3,0
750,1,70,2,1,1,2,3,1,394,1193,0,711,1,0,0,216,5,537,5,0
5000,1,140,4,3,2,2,3,1,141,720,1,237,3,0,0,161,7,86,6,0
750,1,82,2,2,1,2,2,2,103,384,3,351,3,0,0,359,5,367,11,0
2000,1,115,3,2,1,2,3,1,307,1023,0,633,1,0,0,129,6,109,6,0
2200,1,139,3,2,2,2,3,1,150,392,2,383,3,0,0,173,5,422,3,0
850,1,80,2,1,1,2,3,1,394,1193,0,711,1,0,0,216,5,537,5,0
1550,1,99,3,2,2,1,3,2,394,1193,0,711,1,0,0,216,5,537,5,0
1500,1,84,2,2,1,2,3,2,72,376,3,343,4,0,0,351,5,330,12,0
1000,1,80,3,1,1,1,2,1,327,528,2,495,4,0,0,213,7,213,12,0
1080,1,45,1,1,1,2,3,1,428,1342,0,851,1,0,0,608,3,648,2,0
900,1,94,2,1,1,2,2,2,52,124,1,496,2,0,1,253,2,450,1,0
800,1,68,2,2,1,2,3,1,431,1616,0,762,2,0,1,203,3,203,1,0
500,1,20,1,1,1,2,2,1,298,1084,0,349,2,0,2,132,1,498,8,0
1900,1,89,3,2,1,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
2000,1,123,3,2,2,1,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2300,1,133,3,2,2,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2200,1,135,3,2,2,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2000,1,123,3,2,2,1,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2500,1,130,3,2,2,2,4,1,80,595,1,839,1,0,0,206,1,718,2,0
2000,1,122,3,2,2,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
700,1,25,1,0,1,2,3,2,314,1096,0,1087,0,0,0,1092,0,652,1,0
2500,1,153,4,2,2,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
1400,1,82,2,2,1,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
1600,1,88,2,2,1,1,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2000,1,113,3,2,2,2,3,3,80,595,1,839,1,0,0,206,1,718,2,0
2300,1,110,3,2,2,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
1700,1,90,2,2,1,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
1200,1,92,3,1,1,2,1,1,80,595,1,839,1,0,0,206,1,718,2,0
2000,1,123,3,2,2,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2200,1,80,2,1,1,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2000,1,132,3,2,2,1,3,2,80,595,1,839,1,0,0,206,1,718,2,0
1900,1,88,2,1,1,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2000,1,134,3,2,2,2,4,2,80,595,1,839,1,0,0,206,1,718,2,0
1400,1,85,2,2,1,2,3,3,250,774,1,1018,0,0,0,1051,0,1031,0,0
1200,1,88,2,2,1,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
2500,1,97,2,2,1,2,1,3,258,256,3,344,2,0,2,566,2,236,15,0
600,1,60,1,1,1,2,3,1,314,1096,0,1087,0,0,0,1092,0,652,1,0
1200,1,75,2,1,1,2,3,2,258,256,3,344,2,0,2,566,2,236,15,0
500,1,30,1,1,1,2,2,1,172,1121,0,769,1,0,1,853,1,533,3,0
3800,1,170,5,3,2,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2200,1,107,3,2,2,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
1600,1,81,2,2,1,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2500,1,97,2,1,1,2,1,2,258,256,3,344,2,0,2,566,2,236,15,0
1800,1,89,2,2,1,1,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2000,1,122,3,2,2,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
1600,1,81,2,2,1,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
1800,1,89,2,2,1,1,3,2,80,595,1,839,1,0,0,206,1,718,2,0
1800,1,110,3,2,1,1,3,2,314,1096,0,1087,0,0,0,1092,0,652,1,0
1850,1,135,3,2,2,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
2300,1,126,3,2,2,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2000,1,110,3,2,2,2,3,3,80,595,1,839,1,0,0,206,1,718,2,0
2000,1,90,2,2,1,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
1700,1,83,2,2,1,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
1800,1,90,2,2,1,1,3,3,80,595,1,839,1,0,0,206,1,718,2,0
1650,1,81,2,2,1,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
2000,1,113,3,2,1,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
1800,1,88,2,1,1,1,3,3,80,595,1,839,1,0,0,206,1,718,2,0
1800,1,100,3,2,1,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
1600,1,82,2,2,1,2,2,3,80,595,1,839,1,0,0,206,1,718,2,0
1800,1,87,2,2,1,1,3,2,80,595,1,839,1,0,0,206,1,718,2,0
1600,1,110,2,2,1,2,3,2,358,514,1,505,2,0,0,510,2,790,2,0
1600,1,91,2,2,1,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2000,1,135,3,2,2,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
1600,1,120,3,2,2,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
1800,1,89,2,2,1,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
2000,1,134,3,2,2,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2000,1,123,3,2,2,1,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2000,1,92,2,2,1,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
2200,1,110,3,2,1,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2000,1,123,3,2,2,1,3,2,80,595,1,839,1,0,0,206,1,718,2,0
1800,1,80,2,2,1,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
2200,1,135,3,2,2,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2300,1,122,3,2,2,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
1800,1,92,2,2,1,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
1800,1,89,2,2,1,2,3,3,80,595,1,839,1,0,0,206,1,718,2,0
1800,1,110,3,2,1,2,3,1,314,1096,0,1087,0,0,0,1092,0,652,1,0
1800,1,89,2,2,1,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2200,1,123,3,2,2,1,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2000,1,110,3,2,2,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
1800,1,92,2,2,1,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
1600,1,82,2,2,1,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
1800,1,90,2,2,1,1,3,2,80,595,1,839,1,0,0,206,1,718,2,0
1800,1,92,2,2,1,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
1800,1,90,2,2,1,1,3,1,80,595,1,839,1,0,0,206,1,718,2,0
1800,1,110,3,2,2,2,2,2,80,595,1,839,1,0,0,206,1,718,2,0
1400,1,82,2,2,1,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
1600,1,82,2,2,1,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
1500,1,80,2,2,1,2,3,1,358,514,1,505,2,0,0,510,2,790,2,0
2200,1,122,3,2,2,2,3,3,80,595,1,839,1,0,0,206,1,718,2,0
1800,1,90,2,2,1,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
1800,1,82,2,2,1,2,2,2,80,595,1,839,1,0,0,206,1,718,2,0
1800,1,88,2,2,1,1,3,3,80,595,1,839,1,0,0,206,1,718,2,0
2000,1,118,3,2,1,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2300,1,127,3,2,2,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2000,1,123,3,2,2,1,3,2,80,595,1,839,1,0,0,206,1,718,2,0
1600,1,80,2,2,1,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
1800,1,90,2,2,1,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
2200,1,122,3,2,2,2,3,3,80,595,1,839,1,0,0,206,1,718,2,0
2200,1,130,3,2,2,2,3,2,80,595,1,839,1,0,0,206,1,718,2,0
1800,1,89,2,2,1,1,3,2,80,595,1,839,1,0,0,206,1,718,2,0
2500,1,126,3,1,2,2,3,3,80,595,1,839,1,0,0,206,1,718,2,0
1200,1,75,2,2,1,2,3,2,250,774,1,1018,0,0,0,1051,0,1031,0,0
2000,1,126,3,2,2,2,3,1,80,595,1,839,1,0,0,206,1,718,2,0
1500,1,70,2,1,1,1,1,2,376,994,0,1065,0,0,0,598,2,630,2,0
800,1,30,1,0,1,2,3,1,174,1371,0,614,1,0,0,230,3,230,5,1
2590,1,100,2,2,1,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
1950,1,70,2,2,1,2,3,3,352,1139,0,1210,0,0,0,574,2,606,3,0
1000,1,28,1,1,1,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
3200,1,120,3,2,2,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
580,1,16,1,0,1,2,2,3,174,1371,0,614,1,0,0,230,3,230,5,1
1700,1,49,1,1,1,1,3,3,164,1088,0,838,1,0,1,175,3,263,5,1
3300,1,130,3,2,2,2,3,1,174,1371,0,614,1,0,0,230,3,230,5,1
3600,1,134,3,2,1,2,3,1,116,919,0,779,1,0,1,157,3,0,7,1
950,1,29,1,0,1,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
2800,1,100,2,2,1,2,3,3,116,919,0,779,1,0,1,157,3,0,7,1
1000,1,30,1,0,1,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
2600,1,100,2,2,1,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
2400,1,139,3,2,1,2,3,2,300,903,0,913,0,0,1,696,1,578,5,1
2600,1,100,2,1,1,1,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
650,1,25,1,0,1,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
600,1,18,1,0,1,2,2,2,161,434,1,678,2,0,0,926,0,229,6,1
3300,1,125,3,2,2,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
1900,1,80,2,2,1,1,3,3,352,1139,0,1210,0,0,0,574,2,606,3,0
3000,1,120,3,2,2,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
2200,1,88,2,1,1,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
650,1,35,4,0,2,2,2,1,376,994,0,1065,0,0,0,598,2,630,2,0
2800,1,148,3,2,2,2,3,2,161,434,1,678,2,0,0,926,0,229,6,1
3500,1,125,3,2,2,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
4200,1,140,3,2,1,2,3,3,116,919,0,779,1,0,1,157,3,0,7,1
950,1,30,1,1,1,2,3,1,174,1371,0,614,1,0,0,230,3,230,5,1
700,1,25,1,0,1,2,3,1,174,1371,0,614,1,0,0,230,3,230,5,1
2400,1,83,2,2,1,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
2500,1,130,3,2,2,1,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
2700,1,106,3,2,1,2,3,1,174,1371,0,614,1,0,0,230,3,230,5,1
2500,1,106,3,2,1,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
3300,1,120,3,2,2,2,4,1,174,1371,0,614,1,0,0,230,3,230,5,1
1800,1,80,2,2,1,2,3,2,376,994,0,1065,0,0,0,598,2,630,2,0
1700,1,70,2,1,1,2,3,2,352,1139,0,1210,0,0,0,574,2,606,3,0
2590,1,100,2,2,1,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
2500,1,128,2,2,2,2,4,1,184,639,2,499,1,0,1,210,2,184,7,1
1800,1,105,3,2,1,2,2,1,169,1201,0,1135,0,0,0,442,4,325,3,0
1300,1,90,3,1,1,2,3,2,281,855,1,893,1,1,0,235,4,235,4,1
1300,1,40,1,1,1,2,3,1,55,328,2,577,3,3,1,159,7,355,6,1
1888,1,80,2,1,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
3300,1,125,3,2,2,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
4300,1,163,4,2,2,2,3,3,116,919,0,779,1,0,1,157,3,0,7,1
4200,1,170,5,2,2,2,3,3,116,919,0,779,1,0,1,157,3,0,7,1
1200,1,35,1,1,1,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
1000,1,28,1,1,1,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
8000,1,233,3,1,1,2,3,2,116,919,0,779,1,0,1,157,3,0,7,1
4200,1,140,3,2,1,2,3,3,116,919,0,779,1,0,1,157,3,0,7,1
2500,1,90,2,2,1,2,3,1,174,1371,0,614,1,0,0,230,3,230,5,1
2000,1,78,2,2,1,2,3,3,161,434,1,678,2,0,0,926,0,229,6,1
3200,1,120,3,2,2,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
1600,1,60,1,1,1,1,3,1,161,434,1,678,2,0,0,926,0,229,6,1
2000,1,90,2,2,1,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
850,1,25,1,1,1,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
2000,1,75,2,1,1,1,3,3,161,434,1,678,2,0,0,926,0,229,6,1
2500,1,90,2,2,1,2,2,3,174,1371,0,614,1,0,0,230,3,230,5,1
4200,1,140,3,2,1,2,3,3,116,919,0,779,1,0,1,157,3,0,7,1
2600,1,100,2,1,1,1,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
650,1,25,1,0,1,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
4200,1,140,4,2,1,2,3,3,116,919,0,779,1,0,1,157,3,0,7,1
1800,1,85,2,1,1,1,3,2,376,994,0,1065,0,0,0,598,2,630,2,0
3200,1,120,3,2,2,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
1900,1,80,2,2,1,2,3,3,352,1139,0,1210,0,0,0,574,2,606,3,0
3500,1,137,3,2,2,2,3,1,116,919,0,779,1,0,1,157,3,0,7,1
3500,1,130,3,2,1,2,3,2,116,919,0,779,1,0,1,157,3,0,7,1
2500,1,106,2,2,1,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
2700,1,106,3,2,1,2,3,1,174,1371,0,614,1,0,0,230,3,230,5,1
9000,1,235,1,1,1,2,3,3,116,919,0,779,1,0,1,157,3,0,7,1
1800,1,58,2,1,1,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
2500,1,130,3,2,2,1,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
1700,1,90,2,2,1,2,3,1,352,1139,0,1210,0,0,0,574,2,606,3,0
700,1,25,1,0,1,1,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
3200,1,120,3,2,2,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
2400,1,83,2,2,1,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
3800,1,134,3,2,2,2,3,1,116,919,0,779,1,0,1,157,3,0,7,1
6800,1,192,5,1,2,2,3,3,366,645,1,740,1,0,0,956,0,84,5,1
2600,1,139,3,2,1,2,3,2,300,903,0,913,0,0,1,696,1,578,5,1
2399,1,100,2,2,1,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
950,1,28,1,0,1,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
1000,1,25,1,0,1,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
2500,1,120,3,2,2,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
1000,1,35,1,0,1,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
2700,1,100,2,2,1,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
2600,1,139,3,2,1,2,3,2,300,903,0,913,0,0,1,696,1,578,5,1
4200,1,150,3,2,2,2,3,1,116,919,0,779,1,0,1,157,3,0,7,1
2400,1,139,3,2,1,2,3,2,300,903,0,913,0,0,1,696,1,578,5,1
1600,1,71,2,2,1,2,2,2,352,1139,0,1210,0,0,0,574,2,606,3,0
5000,1,189,5,1,1,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
8000,1,233,3,1,1,2,3,2,116,919,0,779,1,0,1,157,3,0,7,1
1800,1,70,2,1,1,2,3,1,352,1139,0,1210,0,0,0,574,2,606,3,0
1800,1,70,2,2,1,2,3,3,352,1139,0,1210,0,0,0,574,2,606,3,0
650,1,20,1,0,0,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
6800,1,192,5,1,2,2,3,3,366,645,1,740,1,0,0,956,0,84,5,1
2500,1,138,3,2,2,2,3,2,300,903,0,913,0,0,1,696,1,578,5,1
950,1,32,1,1,1,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
2000,1,78,2,1,1,2,3,2,352,1139,0,1210,0,0,0,574,2,606,3,0
3600,1,134,3,2,2,2,3,3,116,919,0,779,1,0,1,157,3,0,7,1
1900,1,70,2,2,1,2,3,2,352,1139,0,1210,0,0,0,574,2,606,3,0
3000,1,120,3,2,2,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
3500,1,135,3,2,2,2,3,2,116,919,0,779,1,0,1,157,3,0,7,1
2000,1,91,2,2,1,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
3500,1,134,3,2,2,2,3,1,116,919,0,779,1,0,1,157,3,0,7,1
3000,1,120,3,2,2,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
1800,1,75,2,2,1,2,3,3,352,1139,0,1210,0,0,0,574,2,606,3,0
900,1,28,1,0,1,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
1600,1,60,1,1,1,1,3,1,161,434,1,678,2,0,0,926,0,229,6,1
950,1,30,1,1,1,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
1750,1,80,2,1,1,2,3,2,352,1139,0,1210,0,0,0,574,2,606,3,0
580,1,16,1,0,1,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
3000,1,120,3,2,1,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
3000,1,140,3,2,2,2,3,1,300,903,0,913,0,0,1,696,1,578,5,1
3600,1,134,3,2,2,2,3,3,116,919,0,779,1,0,1,157,3,0,7,1
850,1,35,1,0,1,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
4300,1,163,5,2,2,2,3,3,116,919,0,779,1,0,1,157,3,0,7,1
3500,1,130,3,2,1,2,3,2,116,919,0,779,1,0,1,157,3,0,7,1
3100,1,120,3,2,2,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
2500,1,125,3,2,2,2,3,1,161,434,1,678,2,0,0,926,0,229,6,1
1600,1,71,2,1,1,2,3,2,352,1139,0,1210,0,0,0,574,2,606,3,0
950,1,29,1,0,1,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
1900,1,68,2,1,1,2,3,3,161,434,1,678,2,0,0,926,0,229,6,1
3600,1,134,3,2,1,2,3,1,116,919,0,779,1,0,1,157,3,0,7,1
2000,1,80,2,2,1,2,3,3,352,1139,0,1210,0,0,0,574,2,606,3,0
3200,1,120,3,2,1,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
1300,1,35,1,1,1,2,2,3,174,1371,0,614,1,0,0,230,3,230,5,1
550,1,20,1,0,0,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
2400,1,139,3,2,2,2,3,1,300,903,0,913,0,0,1,696,1,578,5,1
2600,1,100,2,1,1,1,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
3000,1,132,3,2,2,1,3,1,174,1371,0,614,1,0,0,230,3,230,5,1
2000,1,90,2,2,1,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
2000,1,80,2,1,1,2,3,1,174,1371,0,614,1,0,0,230,3,230,5,1
2000,1,72,2,2,1,2,3,3,352,1139,0,1210,0,0,0,574,2,606,3,0
600,1,20,1,0,1,2,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
950,1,28,1,0,1,1,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
2800,1,120,3,2,2,1,3,3,116,919,0,779,1,0,1,157,3,0,7,1
1200,1,40,1,1,1,1,3,3,116,919,0,779,1,0,1,157,3,0,7,1
2400,1,139,3,2,1,2,3,2,300,903,0,913,0,0,1,696,1,578,5,1
2000,1,94,2,2,1,1,3,2,174,1371,0,614,1,0,0,230,3,230,5,1
650,1,25,1,0,1,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
1800,1,70,2,1,1,2,3,3,300,903,0,913,0,0,1,696,1,578,5,1
1900,1,82,2,2,1,2,3,3,352,1139,0,1210,0,0,0,574,2,606,3,0
2400,1,139,3,2,2,2,3,1,300,903,0,913,0,0,1,696,1,578,5,1
1800,1,85,2,2,1,2,3,2,376,994,0,1065,0,0,0,598,2,630,2,0
1200,1,35,1,1,1,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
2600,1,100,2,2,1,2,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
2900,1,128,3,2,2,2,3,2,116,919,0,779,1,0,1,157,3,0,7,1
2300,1,90,2,2,2,2,3,1,161,434,1,678,2,0,0,926,0,229,6,1
650,1,28,1,0,1,1,3,3,174,1371,0,614,1,0,0,230,3,230,5,1
1350,1,89,3,2,1,2,3,2,289,1170,0,1233,0,0,0,511,3,571,4,0
1700,1,92,3,2,1,2,3,1,289,1170,0,1233,0,0,0,511,3,571,4,0
1500,1,74,2,1,1,1,1,1,289,1170,0,1233,0,0,0,511,3,571,4,0
1500,1,80,2,1,1,1,3,2,289,1170,0,1233,0,0,0,511,3,571,4,0
1800,1,91,3,2,1,2,3,2,289,1170,0,1233,0,0,0,511,3,571,4,0
2000,1,90,3,2,1,2,3,2,289,1170,0,1233,0,0,0,511,3,571,4,0
